tk2h126,"三国志 II (达人版 2018-09-19)","Knights of Valour II (Expert Edition 2018-09-19)",
tk2h127,"三国志 II (达人版 2019-01-20)","Knights of Valour II (Expert Edition 2019-01-20)",
tk2h128,"三国志 II (最终加强版 2016-11-04)","Knights of Valour II (Final Enhanced Edition 2016-11-04)",
tk2h129,"三国志 II (全屏攻击三美无双版 2017-03-02)","Knights of Valour II (Full Screen Attack Three Beauties Musou Edition 2017-03-02)",
tk2h13,"三国志 II (修改时间 2009-12-17)","Knights of Valour II (Modified Time 2009-12-17)",
tk2h130,"三国志 II (三剑圣超级版 2018-02-02)","Knights of Valour II (Three Swords Super Edition 2018-02-02)",
tk2h131,"三国志 II (达人版 2018-07-27)","Knights of Valour II (Expert Edition 2018-07-27)",
tk2h132,"三国志 II (达人版 2018-08-17)","Knights of Valour II (Expert Edition 2018-08-17)",
tk2h133,"三国志 II (达人版 2018-12-15)","Knights of Valour II (Expert Edition 2018-12-15)",
tk2h134,"三国志 II (达人版 2019-01-12)","Knights of Valour II (Expert Edition 2019-01-12)",
tk2h135,"三国志 II (达人版 2019-02-16)","Knights of Valour II (Expert Edition 2019-02-16)",
tk2h136,"三国志 II (达人版 2019-02-21)","Knights of Valour II (Expert Edition 2019-02-21)",
tk2h137,"三国志 II (马战 2017-11-20)","Knights of Valour II (Horse Battle 2017-11-20)",
tk2h138,"三国志 II (达人版 2019-04-15)","Knights of Valour II (Expert Edition 2019-04-15)",
tk2h139,"三国志 II (三美版 1v3 2019-05-01)","Knights of Valour II (Three Beauties Edition 1v3 2019-05-01)",
tk2h14,"三国志 II (赵云渣渣版 2009-03-21)","Knights of Valour II (Zhao Yun Trash Edition 2009-03-21)",
tk2h140,"三国志 II (达人版 2019-05-06)","Knights of Valour II (Expert Edition 2019-05-06)",
tk2h141,"三国志 II (斗志 2019-05-06)","Knights of Valour II (Fighting Spirit 2019-05-06)",
tk2h142,"三国志 II (许褚无双版 2019-08-14)","Knights of Valour II (Xu Chu Musou Edition 2019-08-14)",
tk2h143,"三国志 II (达人斗志版 2019-08-02)","Knights of Valour II (Expert Fighting Spirit Edition 2019-08-02)",
tk2h144,"三国志 II (龙版 2019-07-14)","Knights of Valour II (Dragon Edition 2019-07-14)",
tk2h145,"三国志 II (Z 吕布 2019-08-24)","Knights of Valour II (Z Lu Bu 2019-08-24)",
tk2h146,"三国志 II (达人斗志版 2019-09-16)","Knights of Valour II (Expert Fighting Spirit Edition 2019-09-16)",
tk2h147,"三国志 II (达人版 2019-10-21)","Knights of Valour II (Expert Edition 2019-10-21)",
tk2h148,"三国志 II (李典达人随机版 2019-07-27)","Knights of Valour II (Li Dian Expert Random Edition 2019-07-27)",
tk2h149,"三国志 II (达人版 2019-12-26)","Knights of Valour II (Expert Edition 2019-12-26)",
tk2h15,"三国志 II (修正测试版)","Knights of Valour II (Revised Test Version)",
tk2h150,"三国志 II (达人版 2018-06-06)","Knights of Valour II (Expert Edition 2018-06-06)",
tk2h151,"三国志 II (许褚无双版 系列 A 2018-01-28)","Knights of Valour II (Xu Chu Musou Edition Series A 2018-01-28)",
tk2h152,"三国志 II (许褚无双版 系列 B 2018-01-28)","Knights of Valour II (Xu Chu Musou Edition Series B 2018-01-28)",
tk2h153,"三国志 II (许褚无双版 系列 C 2018-01-28)","Knights of Valour II (Xu Chu Musou Edition Series C 2018-01-28)",
tk2h154,"三国志 II (许褚无双版 系列 E 2018-01-28)","Knights of Valour II (Xu Chu Musou Edition Series E 2018-01-28)",
tk2h155,"三国志 II (许褚无双版 系列 F 2018-01-28)","Knights of Valour II (Xu Chu Musou Edition Series F 2018-01-28)",
tk2h156,"三国志 II (达人版 2019-04-21)","Knights of Valour II (Expert Edition 2019-04-21)",
tk2h157,"三国志 II (三国志2中国 set 3) ","Knights of Valour II (Knights of Valour 2 China set 3) ",
tk2h16,"三国志 II (修正版v1.0)","Knights of Valour II (Revised Edition v1.0)",
tk2h17,"三国志 II (赵氏修正版 v1.0 2009-12-16)","Knights of Valour II (Zhao Revised Edition v1.0 2009-12-16)",
tk2h18,"三国志 II (力量版)","Knights of Valour II (Power Edition)",
tk2h19,"三国志 II (最大力)","Knights of Valour II (Maximum Power)",
tk2h2,"三国志 II (草薙马)","Knights of Valour II (Kusanagi Horse)",
tk2h20,"三国志 II (赵云残)","Knights of Valour II (Zhao Yun Crippled)",
tk2h21,"三国志 II (李典第二版)","Knights of Valour II (Li Dian Version 2)",
tk2h22,"三国志 II (新开BOSS 2008-12-27)","Knights of Valour II (New Open Boss 2008-12-27)",
tk2h23,"三国志 II (超级剑&能量 v2)","Knights of Valour II (Super Sword & Energy v2)",
tk2h24,"三国志 II (大坐简化版)","Knights of Valour II (Big Throw Simplified Edition)",
tk2h25,"三国志 II (赤壁之战 - 圣剑 (无敌第三版))","Knights of Valour II (Battle of Red Cliffs - Holy Sword (Invincible Third Version))",
tk2h26,"三国志 II (降龙)","Knights of Valour II (Dragon Slayer)",
tk2h27,"三国志 II (血腥加强)(Ver.?)","Knights of Valour II (Bloody Enhanced)(Ver.?)",
tk2h28,"三国志 II (血腥加强 V1.40)","Knights of Valour II (Bloody Enhanced V1.40)",
tk2h29,"三国志 II (变态版)","Knights of Valour II (Perverted Edition)",
tk2h3,"三国志 II (改版 set 3)","Knights of Valour II (Hack set 3)",
tk2h30,"三国志 II (圣剑三国无敌版)","Knights of Valour II (Holy Sword Three Kingdoms Invincible Edition)",
tk2h31,"三国志 II (未知修改 Rev.1)","Knights of Valour II (Unknown Hack Rev.1)",
tk2h32,"三国志 II (赤壁之战 - 真勇士 2016-02-27)","Knights of Valour II (Battle of Red Cliffs - True Warrior 2016-02-27)",
tk2h33,"三国志 II (未知修改 Rev.2)","Knights of Valour II (Unknown Hack Rev.2)",
tk2h35,"三国志 II (未知修改 Rev.3)","Knights of Valour II (Unknown Hack Rev.3)",
tk2h37,"三国志 II (许褚无双版 2016-03-01)","Knights of Valour II (Xu Chu Musou Edition 2016-03-01)",
tk2h38,"三国志 II (许褚无双版 2016-02-28)","Knights of Valour II (Xu Chu Musou Edition 2016-02-28)",
tk2h39,"三国志 II (许褚无双版 2016-02-27)","Knights of Valour II (Xu Chu Musou Edition 2016-02-27)",
tk2h4,"三国志 II (敌人配置改变)","Knights of Valour II (Enemy Placement Changed)",
tk2h40,"三国志 II (赤壁之战2016真无双世界 2016-03-04)","Knights of Valour II (Battle of Red Cliffs 2016 True Musou World 2016-03-04)",
tk2h41,"三国志 II (三美无双 2016-02-27)","Knights of Valour II (Three Beauties Musou 2016-02-27)",
tk2h42,"三国志 II (吕布无双 2016-03-01)","Knights of Valour II (Lu Bu Musou 2016-03-01)",
tk2h43,"三国志 II (超级剑&能量 V1)","Knights of Valour II (Super Sword & Energy V1)",
tk2h44,"三国志 II (世界轮回日版)","Knights of Valour II (World Reincarnation Japanese Version)",
tk2h45,"三国志 II (锁定三人模式初版)","Knights of Valour II (Locked 3P Mode First Version)",
tk2h46,"三国志 II (锁定三人模式完美版)","Knights of Valour II (Locked 3P Mode Perfect Version)",
tk2h47,"三国志 II (玩家之怒)","Knights of Valour II (Player's Rage)",
tk2h48,"三国志 II (愤怒升级)","Knights of Valour II (Rage Upgrade)",
tk2h49,"三国志 II (赵云加强版)","Knights of Valour II (Zhao Yun Enhanced Edition)",
tk2h5,"三国志 II (中文版)","Knights of Valour II (Chinese Version)",
tk2h50,"三国志 II (修改版)","Knights of Valour II (Modified Edition)",
tk2h51,"三国志 II (修正版)","Knights of Valour II (Revised Edition)",
tk2h52,"三国志 II (完美版)","Knights of Valour II (Perfect Edition)",
tk2h53,"三国志 II (地狱难度版)","Knights of Valour II (Hell Difficulty Edition)",
tk2h54,"三国志 II (双人版)","Knights of Valour II (2P Version)",
tk2h55,"三国志 II (勇士版V2)","Knights of Valour II (Warrior Edition V2)",
tk2h56,"三国志 II (最终攻击)","Knights of Valour II (Final Attack)",
tk2h57,"三国志 II (龙拳改善)","Knights of Valour II (Dragon Punch Improved)",
tk2h58,"三国志 II (张飞上勾拳 2013-05-23)","Knights of Valour II (Zhang Fei Uppercut 2013-05-23)",
tk2h59,"三国志 II (赵云加强版)","Knights of Valour II (Zhao Yun Enhanced Edition)",
tk2h6,"三国志 II (凤凰版)","Knights of Valour II (Phoenix Edition)",
tk2h60,"三国志 II (腿系改版1.0)","Knights of Valour II (Leg System Hack 1.0)",
tk2h61,"三国志 II (张飞旋风大坐 (A) 2013-03-12)","Knights of Valour II (Zhang Fei Cyclone Big Throw (A) 2013-03-12)",
tk2h62,"三国志 II (张飞旋风大坐 (+A) 2013-03-12)","Knights of Valour II (Zhang Fei Cyclone Big Throw (+A) 2013-03-12)",
tk2h63,"三国志 II (张飞旋风大坐 (-A) 2013-03-12)","Knights of Valour II (Zhang Fei Cyclone Big Throw (-A) 2013-03-12)",
tk2h64,"三国志 II (张飞蛇矛旋风大坐 2013-03-12)","Knights of Valour II (Zhang Fei Snake Spear Cyclone Big Throw 2013-03-12)",
tk2h65,"三国志 II (张飞抓人旋风大坐 2013-03-12)","Knights of Valour II (Zhang Fei Grab Cyclone Big Throw 2013-03-12)",
tk2h66,"三国志 II (张飞无限旋风大坐 2013-03-12)","Knights of Valour II (Zhang Fei Infinite Cyclone Big Throw 2013-03-12)",
tk2h67,"三国志 II (张飞马战加强第1版 2011-10-26)","Knights of Valour II (Zhang Fei Horse Battle Enhanced Version 1 2011-10-26)",
tk2h68,"三国志 II (张飞马战加强第2版 2012-01-01)","Knights of Valour II (Zhang Fei Horse Battle Enhanced Version 2 2012-01-01)",
tk2h69,"三国志 II (张飞踢人修改 2011-11-01)","Knights of Valour II (Zhang Fei Kick Hack 2011-11-01)",
tk2h7,"三国志 II (整合修改版 2008-01-02)","Knights of Valour II (Integrated Hack Edition 2008-01-02)",
tk2h70,"三国志 II (关羽不按键移动 2011-10-28)","Knights of Valour II (Guan Yu Move Without Button 2011-10-28)",
tk2h71,"三国志 II (关羽旋风坐 2013-08-08)","Knights of Valour II (Guan Yu Cyclone Throw 2013-08-08)",
tk2h72,"三国志 II (赵韦直接用手里武器)","Knights of Valour II (Zhao Wei Directly Use Held Weapon)",
tk2h73,"三国志 II (马背能量攻击蓝光效果 (A))","Knights of Valour II (Horseback Energy Attack Blue Light Effect (A))",
tk2h74,"三国志 II (马背能量攻击蓝光效果 (B))","Knights of Valour II (Horseback Energy Attack Blue Light Effect (B))",
tk2h75,"三国志 II (马背能量攻击蓝光效果 (C))","Knights of Valour II (Horseback Energy Attack Blue Light Effect (C))",
tk2h76,"三国志 II (Boss剑)","Knights of Valour II (Boss Sword)",
tk2h77,"三国志 II (双倍攻击力)(2013-09-30)","Knights of Valour II (Double Attack Power)(2013-09-30)",
tk2h78,"三国志 II (按开始键骑马)","Knights of Valour II (Press Start to Ride Horse)",
tk2h79,"三国志 II (刀箭飞舞)","Knights of Valour II (Swords and Arrows Flying)",
tk2h8,"三国志 II (天地双击测试版 2009-12-14)","Knights of Valour II (Heaven and Earth Double Hit Beta 2009-12-14)",
tk2h80,"三国志 II (张飞草薙踢)","Knights of Valour II (Zhang Fei Kusanagi Kick)",
tk2h81,"三国志 II (关羽加强版)","Knights of Valour II (Guan Yu Enhanced Edition)",
tk2h82,"三国志 II (草薙马)(Ver.?)","Knights of Valour II (Kusanagi Horse)(Ver.?)",
tk2h83,"三国志 II (世界第一关)","Knights of Valour II (World Stage 1)",
tk2h84,"三国志 II (关羽马背能量攻击有火箭效果)","Knights of Valour II (Guan Yu Horseback Energy Attack Has Rocket Effect)",
tk2h85,"三国志 II (美人关)","Knights of Valour II (Beauty Pass)",
tk2h86,"三国志 II (英雄关)","Knights of Valour II (Hero Pass)",
tk2h87,"三国志 II (五虎保险有吕布张辽光环)","Knights of Valour II (Five Tigers Insurance Has Lu Bu Zhang Liao Aura)",
tk2h88,"三国志 II (武器不消失)","Knights of Valour II (Weapons Don't Disappear)",
tk2h89,"三国志 II (李典初版)","Knights of Valour II (Li Dian First Version)",
tk2h9,"三国志 II (大坐简化第二版 2009-01-12)","Knights of Valour II (Big Throw Simplified Second Edition 2009-01-12)",
tk2h90,"三国志 II (李典基础版)","Knights of Valour II (Li Dian Basic Version)",
tk2h91,"三国志 II (曹仁单独加长版)","Knights of Valour II (Cao Ren Extended Solo Version)",
tk2h92,"三国志 II (曹仁扩展单版小改正（颜色）)","Knights of Valour II (Cao Ren Extended Solo Version Minor Fix (Color))",
tk2h93,"三国志 II (曹仁移动完整版)","Knights of Valour II (Cao Ren Mobile Complete Version)",
tk2h94,"三国志 II (超级剑)","Knights of Valour II (Super Sword)",
tk2h95,"三国志 II (超级加强整合版)","Knights of Valour II (Super Enhanced Integrated Edition)",
tk2h96,"三国志 II (变态版)","Knights of Valour II (Perverted Edition)",
tk2h97,"三国志 II (上述修改增加无敌效果)","Knights of Valour II (Above Mods Add Invincibility)",
tk2h98,"三国志 II (标题画面修改)","Knights of Valour II (Title Screen Modified)",
tk2h99,"三国志 II (张飞吸血版 2010-11-12)","Knights of Valour II (Zhang Fei Bloodsucker Edition 2010-11-12)",
tk2p02,"三国志 II (BOSS单挑版)","Knights of Valour II (Boss Duel Edition)",
tk2p03,"三国志 II (BOSS单挑极限版 2018-06-18)","Knights of Valour II (Boss Duel Extreme Edition 2018-06-18)",
tk2p04,"三国志 II (加强版)","Knights of Valour II (Enhanced Edition)",
tk2p05,"三国志 II (一键进入模式)","Knights of Valour II (One-Button Enter Mode)",
tk2p07,"三国志 II (真炼狱版)","Knights of Valour II (True Purgatory Edition)",
tk2p08,"三国志 II (空中加强)","Knights of Valour II (Aerial Enhanced)",
tk2p09,"三国志 II (草薙)","Knights of Valour II (Kusanagi)",
tk2p10,"三国志 II (三国志3外传: 夏侯恩的复仇)","Knights of Valour II (Knights of Valour 3 Gaiden: Xiahou En's Revenge)",
tk2p11,"三国志 II (三国志3外传: 夏侯恩的复仇 DX)","Knights of Valour II (Knights of Valour 3 Gaiden: Xiahou En's Revenge DX)",
tk2p12,"三国志 II (三国志3 Part 2)","Knights of Valour II (Knights of Valour 3 Part 2)",
tk2p13,"三国志 II (三国志3外传: 夏侯恩的复仇)(Alt)","Knights of Valour II (Knights of Valour 3 Gaiden: Xiahou En's Revenge)(Alt)",
tk2p14,"三国志 II (赵云升龙版)","Knights of Valour II (Zhao Yun Rising Dragon Edition)",
tk2p15,"三国志 II (张飞舞 2010-08-21)","Knights of Valour II (Zhang Fei Dance 2010-08-21)",
tk2p18,"三国志 II (张飞出招简化)","Knights of Valour II (Zhang Fei Move Simplified)",
tk2p19,"三国志 II (特别模式开启 2013-03-19)","Knights of Valour II (Special Mode Enabled 2013-03-19)",
tk2p20,"三国志 II (张飞大坐简化版 (A) 2013-03-19)","Knights of Valour II (Zhang Fei Big Throw Simplified (A) 2013-03-19)",
tk2p21,"三国志 II (张飞超级旋风大坐 (+A) 2013-03-19)","Knights of Valour II (Zhang Fei Super Cyclone Big Throw (+A) 2013-03-19)",
tk2p22,"三国志 II (张飞超级旋风大坐 (-A) 2013-03-19)","Knights of Valour II (Zhang Fei Super Cyclone Big Throw (-A) 2013-03-19)",
tk2p23,"三国志 II (张飞蛇矛超级旋风大坐 2013-03-19)","Knights of Valour II (Zhang Fei Snake Spear Super Cyclone Big Throw 2013-03-19)",
tk2p24,"三国志 II (张飞抓人超级旋风大坐 2013-03-19)","Knights of Valour II (Zhang Fei Grab Super Cyclone Big Throw 2013-03-19)",
tk2p25,"三国志 II (张飞空中抓人简化 2013-03-19)","Knights of Valour II (Zhang Fei Air Grab Simplified 2013-03-19)",
tk2p26,"三国志 II (张飞无限超级旋风大坐 2013-03-19)","Knights of Valour II (Zhang Fei Infinite Super Cyclone Big Throw 2013-03-19)",
tk2p27,"三国志 II (关羽大招改进)","Knights of Valour II (Guan Yu Super Move Improved)",
tk2p28,"三国志 II (魏延普通摔取消)","Knights of Valour II (Wei Yan Normal Throw Cancelled)",
tk2p29,"三国志 II (魏延空中大坐)","Knights of Valour II (Wei Yan Air Big Throw)",
tk2p30,"三国志 II (空中加强第一版)","Knights of Valour II (Aerial Enhanced Version 1)",
tk2p31,"三国志 II (空中加强第二版)","Knights of Valour II (Aerial Enhanced Version 2)",
tk2p33,"三国志 II (赵云升龙裂破)","Knights of Valour II (Zhao Yun Rising Dragon Breaker)",
tk2p34,"三国志 II (张飞添加超级勾拳)","Knights of Valour II (Zhang Fei Added Super Uppercut)",
tk2p36,"三国志 II (BOSS单挑极限版 2018-06-14)","Knights of Valour II (Boss Duel Extreme Edition 2018-06-14)",
tk2p37,"三国志 II (很多BOSS 2018-06-13)","Knights of Valour II (Many Bosses 2018-06-13)",
tk2p38,"三国志 II (夏侯恩的复仇-序章)","Knights of Valour II (Xiahou En's Revenge - Prologue)",
tk2p39,"三国志 II (张飞吸血版V2 2010-11-12)","Knights of Valour II (Zhang Fei Bloodsucker Edition V2 2010-11-12)",
tk2p41,"三国志 II (加强模式)","Knights of Valour II (Enhanced Mode)",
tk2p42,"三国志 II (很多BOSS 2018-06-14)","Knights of Valour II (Many Bosses 2018-06-14)",
tk2p43,"三国志 II (剑圣)","Knights of Valour II (Sword Saint)",
tk2p44,"三国志 II (锁定三人模式)","Knights of Valour II (Locked 3P Mode)",
tk2p45,"三国志 II (圣剑无敌仿版 2010-01-29)","Knights of Valour II (Holy Sword Invincible Imitation 2010-01-29)",
tkarnov,"卡诺夫","Karnov (Tiger)",
tkdensho,"斗姬传说天使之眼","Toukidenshou - Angel Eyes (VER. 960614)",
tkdenshoa,"斗姬传说天使之眼第2版","Toukidenshou - Angel Eyes (VER. 960427)",
tkmmpzdm,"心跳回忆对战解迷球","Tokimeki Memorial Taisen Puzzle-dama (ver JAB)",
tknight,"Tecmo骑士","Tecmo Knight",
tkoboxng,"Vs.T.K.O.拳击","Vs. T.K.O. Boxing",
tm,"触摸大师","Acrobat Mission",
tm2k,"触摸大师2000加强版","Touchmaster 2000 Plus (v4.63 Standard)",
tm2ka,"触摸大师2000","Touchmaster 2000 (v4.02 Standard)",
tm2kb,"触摸大师2000","Touchmaster 2000 (v4.00 Standard)",
tm2kspeval,"触摸大师2000","Touchmaster 2000 (v4.XX3 Spanish Evaluation)",
tm3k,"触摸大师3000","Touchmaster 3000 (v5.02 Standard)",
tm3ka,"触摸大师3000","Touchmaster 3000 (v5.01 Standard)",
tm3keval,"触摸大师3000","Touchmaster 3000 (v5.XX Standard AMOA Evaluation)",
tm3ksp,"触摸大师3000","Touchmaster 3000 (v5.02 Spanish)",
tm4k,"触摸大师4000","Touchmaster 4000 (v6.03 Standard)",
tm4ka,"触摸大师4000","Touchmaster 4000 (v6.02 Standard)",
tm4kb,"触摸大师4000","Touchmaster 4000 (v6.01 Standard)",
tm4kca,"触摸大师4000","Touchmaster 4000 (v6.02 California)",
tm4kmn,"触摸大师4000","Touchmaster 4000 (v6.01 Minnesota)",
tm4knj,"触摸大师4000","Touchmaster 4000 (v6.03 New Jersey)",
tm4kuk,"触摸大师4000","Touchmaster 4000 (v6.02 England)",
tm5k,"触摸大师5000","Touchmaster 5000 (v7.10 Standard)",
tm5ka,"触摸大师5000","Touchmaster 5000 (v7.01 Standard)",
tm5kca,"触摸大师5000","Touchmaster 5000 (v7.10 California)",
tm5kmn,"触摸大师5000","Touchmaster 5000 (v7.10 Minnesota)",
tm7k,"触摸大师7000","Touchmaster 7000 (v8.04 Standard)",
tm7ka,"触摸大师7000","Touchmaster 7000 (v8.00 Standard)",
tm7kde,"触摸大师7000","Touchmaster 7000 (v8.04 Germany)",
tm7keval,"触摸大师7000","Touchmaster 7000 (v8.1X ASI Standard Evaluation)",
tm7kmn,"触摸大师7000","Touchmaster 7000 (v8.04 Minnesota)",
tm7kmna,"触摸大师7000","Touchmaster 7000 (v8.00 Minnesota)",
tm7knj,"触摸大师7000","Touchmaster 7000 (v8.05 New Jersey)",
tm8k,"触摸大师8000","Touchmaster 8000 (v9.04 Standard)",
tm8k902,"触摸大师8000","Touchmaster 8000 (v9.02 Standard)",
tmac_a18,"时光机器","Time Machine (1.8)",
tmac_a24,"时光机器","Time Machine (2.4)",
tmac_g18,"时光机器","Time Machine (1.8, Germany)",
tmachzac,"时光机器","Time Machine (Zaccaria)",
tmachzacf,"时光机器","Time Machine (Zaccaria, French speech)",
tmachzacg,"时光机器","Time Machine (Zaccaria, German speech)",
tmacltd2,"时光机器","Time Machine (LTD, 2 players)",
tmacltd4,"时光机器","Time Machine (LTD, 4 players)",
tmchammer,"MC汉默：不可触碰","MC Hammer: U Can't Touch This (Tiger)",
tmdo,"触摸大师","Touchmaster (v2.2-01 Standard)",
tmek,"未来坦克","T-MEK (v5.1, The Warlords)",
tmek20,"未来坦克","T-MEK (v2.0, prototype)",
tmek44,"未来坦克","T-MEK (v4.4)",
tmek45,"未来坦克","T-MEK (v4.5)",
tmek51p,"未来坦克","T-MEK (v5.1, prototype)",
tmfnt_l5,"幻想时空","Time Fantasy (L-5)",
tmht,"忍者神龟","Teenage Mutant Hero Turtles (UK 4 Players, version F)",
tmht22pe,"忍者神龟2神龟战场2人版EBA","Teenage Mutant Hero Turtles - Turtles in Time (2 Players ver EBA)",
tmht24pe,"忍者神龟2神龟战场4人版EAA","Teenage Mutant Hero Turtles - Turtles in Time (4 Players ver EAA)",
tmht2p,"忍者神龟","Teenage Mutant Hero Turtles (UK 2 Players, version U)",
tmht2pa,"忍者神龟","Teenage Mutant Hero Turtles (UK 2 Players, version ?)",
tmhta,"忍者神龟","Teenage Mutant Hero Turtles (UK 4 Players, version S)",
tmhtb,"忍者神龟","Teenage Mutant Hero Turtles (UK 4 Players, version ?)",
tmkombat,"真人快打","Mortal Kombat (Tiger)",
tmmjprd,"心跳麻雀乐园-亲密爱人","Tokimeki Mahjong Paradise - Dear My Love",
tmnt,"忍者神龟","Teenage Mutant Ninja Turtles (handheld)",
tmnt2,"忍者神龟2神龟战场4人版UAA","Teenage Mutant Ninja Turtles II: The Arcade Game (PlayChoice-10)",
tmnt22pu,"忍者神龟2神龟战场2人版UDA","Teenage Mutant Ninja Turtles - Turtles in Time (2 Players ver UDA)",
tmnt24pu,"超级忍者神龟","Teenage Mutant Ninja Turtles - Turtles in Time (4 Players ver UEA)",
tmnt2a,"忍者神龟2神龟战场4人版ADA","Teenage Mutant Ninja Turtles - Turtles in Time (4 Players ver ADA)",
tmnt2pj,"忍者神龟","Teenage Mutant Ninja Turtles (Japan 2 Players, version 1)",
tmnt2po,"忍者神龟","Teenage Mutant Ninja Turtles (Oceania 2 Players, version ?)",
tmnt_103,"忍者龟：变种世代","Teenage Mutant Ninja Turtles (1.03)",
tmnt_104,"忍者龟：变种世代","Teenage Mutant Ninja Turtles (USA 1.04, display A1.04)",
tmnt_104g,"忍者龟：变种世代","Teenage Mutant Ninja Turtles (Germany 1.04, display A1.04)",
tmnta,"忍者神龟","Teenage Mutant Ninja Turtles (Asia 4 Players, version ?)",
tmntj,"忍者神龟","Teenage Mutant Ninja Turtles (Japan 4 Players, version 2)",
tmntu,"忍者神龟","Teenage Mutant Ninja Turtles (US 4 Players, version R)",
tmntua,"忍者神龟","Teenage Mutant Ninja Turtles (US 4 Players, version N)",
tmntub,"忍者神龟","Teenage Mutant Ninja Turtles (US 4 Players, version J)",
tmntuc,"忍者神龟","Teenage Mutant Ninja Turtles (US 4 Players, version H)",
tmosh,"心跳回忆-表白你的心","Tokimeki Memorial Oshiete Your Heart (GQ673 JAA)",
tmoshs,"心跳回忆-表白你的心封闭版","Tokimeki Memorial Oshiete Your Heart Seal Version (GE755 JAA)",
tmoshsp,"心跳回忆-表白你的心封闭加强版","Tokimeki Memorial Oshiete Your Heart Seal Version Plus (GE756 JAB)",
tmoshspa,"心跳回忆-表白你的心封闭加强版","Tokimeki Memorial Oshiete Your Heart Seal Version Plus (GE756 JAA)",
tmpacman,"小精灵","Pac Man (Tomy)",
tmpdoki,"心跳麻雀乐园-心动篇","Tokimeki Mahjong Paradise - Doki Doki Hen",
tmscramb,"紧急起飞","Scramble (Tomy)",
tmtennis,"网球","Tennis (Tomy)",
tmtron,"电子世界争霸战","Tron (Tomy)",
tmwrp_l2,"时空扭曲","Time Warp (Williams, L-2)",
tmwrp_l3,"时空扭曲","Time Warp (Williams, L-3)",
tmwrp_t2,"时空扭曲","Time Warp (Williams, T-2)",
tmy_thom,"汤玛士小火车","Thomas and Friends (Tomy)",
tndrcade,"特殊部队","Thundercade / Twin Formation",
tndrcadej,"特殊部队日版","Tokusyu Butai U.A.G. (Japan)",
tnextspc,"异次元战机","The Next Space (set 1)",
tnextspc2,"异次元战机","The Next Space (set 2)",
tnextspcj,"异次元战机","The Next Space (Japan)",
tnk3,"大坦克3","T.N.K III (US)",
tnk3b,"大坦克38方向版","T.A.N.K (bootleg, 8-way joystick)",
tnk3j,"坦克","T.A.N.K (Japan)",
tnmarebc,"圣诞夜惊魂","Nightmare Before Christmas (Tiger)",
tntell,"摸读学习书","Touch &amp; Tell (US)",
tntellfr,"摸读学习书","Le Livre Magique (France)",
tntellp,"摸读学习书","Touch &amp; Tell (US, patent)",
tntelluk,"摸读学习书","Touch &amp; Tell (UK)",
tnzs,"新西兰童话","The NewZealand Story (World, new version) (P0-043A PCB)",
tnzsj,"新西兰童话","The NewZealand Story (Japan, new version) (P0-043A PCB)",
tnzsjo,"新西兰童话","The NewZealand Story (Japan, old version) (P0-041A PCB)",
tnzso,"新西兰童话","The NewZealand Story (World, old version) (P0-041A PCB)",
tnzsoa,"新西兰童话","The NewZealand Story (World, unknown version) (P0-041A PCB)",
tnzsop,"新西兰童话","The NewZealand Story (World, prototype) (P0-041-1 PCB)",
tnzsuo,"新西兰童话","The NewZealand Story (US, old version) (P0-041A PCB)",
todruaga,"恶龙的城堡","The Tower of Druaga (New Ver.)",
todruagao,"恶龙的城堡旧版","The Tower of Druaga (Old Ver.)",
todruagas,"恶龙的城堡Sidam","The Tower of Druaga (Sidam)",
toffy,"挖宝大作战","Super Toffy",
togenkyo,"桃源乡","Tougenkyou (Japan 890418)",
toggle,"战车棋","Toggle (prototype)",
toki,"托肯","Toki (World, set 1)",
tokia,"托肯","Toki (World, set 2)",
tokib,"托肯","Toki (Datsu bootleg)",
tokimbsj,"胸骚美少女[BET]","Tokimeki Bishoujo [BET] (Japan)",
tokims,"JUJU传说","Toki (Modular System)",
tokio,"轰炸东京","Tokio / Scramble Formation (newer)",
tokiob,"轰炸东京","Tokio / Scramble Formation (bootleg)",
tokioo,"东京争夺战","Tokio / Scramble Formation (older)",
tokiou,"东京争夺战","Tokio / Scramble Formation (US)",
tokip,"托肯","Toki (US, prototype?)",
tokisens,"时空战士","Toki no Senshi - Chrono Soldier (MC-8123, 317-0040)",
tokisensa,"时间战士","Toki no Senshi - Chrono Soldier (prototype?)",
tokiu,"托肯","Toki (US, set 1)",
tokiua,"托肯","Toki (US, set 2)",
tokkae,"科拿米对战气泡96","Taisen Tokkae-dama (ver JAA)",
tokyobus,"东京巴士指南驾驶","Tokyo Bus Guide (Japan, Rev A)",
tokyocop,"东京警察","Tokyo Cop (US, dedicated version)",
tokyocopi,"东京警察","Tokyo Cop (Italy)",
tokyocopk,"东京警察","Tokyo Cop (US, kit version)",
tokyogal,"东京女子图鉴","Tokyo Gal Zukan (Japan)",
tokyowar,"东京战争","Tokyo Wars (World, TW2 Ver.A)",
tom_06,"魔术剧院","Theatre Of Magic (0.6a)",
tom_10f,"魔术剧院","Theatre Of Magic (1.0 French)",
tom_12,"魔术剧院","Theatre Of Magic (1.2X)",
tom_13,"魔术剧院","Theatre Of Magic (1.3X)",
tom_14h,"魔术剧院","Theatre Of Magic (1.4H)",
tomagic,"汤姆汤姆魔术师","Tom Tom Magic",
tomahawk,"战斧级潜舰777","Tomahawk 777 (rev 5)",
